SourceFile,Tags,Unique Tags
Dicks Sporting Goods/wetransfer-64652e/01_g_mix_prac_18BBall_0601.JPG,"team sports,basketball,females,girls,young athletes,athletes,caucasian,medium group,6-9 people,basketball courts,gymnasiums,apparel,youth apparel,shirts,tee shirts,shorts,footwear,youth footwear,basketballs,standing,practicing,practice,dribbling,training aids,agility trainers,cones","standing,shorts,basketball courts,tee shirts,footwear,6-9 people,youth apparel,youth footwear,apparel,practicing,athletes,gymnasiums,females,team sports,caucasian,medium group,dribbling,young athletes,shirts"
Dicks Sporting Goods/wetransfer-64652e/01_g_mix_prac_18BBall_0677.JPG,"team sports,basketball,females,girls,young athletes,athletes,caucasian,basketball courts,gymnasiums,apparel,youth apparel,shirts,tee shirts,shorts,footwear,youth footwear,basketballs,standing,practicing,practice,dribbling,males,men,adults,training aids,agility trainers,cones,whistles,bleachers","standing,shorts,bleachers,men,basketball courts,tee shirts,footwear,youth apparel,youth footwear,apparel,practicing,athletes,gymnasiums,females,team sports,caucasian,adults,dribbling,young athletes,shirts"
Dicks Sporting Goods/wetransfer-64652e/01_g_mix_prac_18BBall_0689.JPG,"team sports,basketball,females,girls,young athletes,athletes,caucasian,1 person with others,basketball courts,gymnasiums,apparel,youth apparel,shirts,tee shirts,shorts,footwear,youth footwear,accessories,headbands,basketballs,practicing,practice,dribbling,training aids,agility trainers,cones","shorts,1 person with others,basketball courts,tee shirts,footwear,youth apparel,youth footwear,apparel,practicing,athletes,headbands,gymnasiums,accessories,females,team sports,caucasian,dribbling,young athletes,shirts"
Dicks Sporting Goods/wetransfer-64652e/01_g_mix_prac_18BBall_0764.JPG,"team sports,basketball,females,girls,young athletes,athletes,caucasian,1 person with others,basketball courts,gymnasiums,apparel,youth apparel,shorts,footwear,youth footwear,basketballs,standing,practicing,practice,dribbling,training aids,agility trainers,cones","youth apparel,standing,youth footwear,shorts,caucasian,1 person with others,apparel,practicing,basketball courts,dribbling,athletes,gymnasiums,footwear,young athletes,females,team sports"
Dicks Sporting Goods/wetransfer-64652e/01_g_mix_prac_18BBall_0851.JPG,"team sports,basketball,females,girls,young athletes,athletes,caucasian,large group,10+ people,basketball courts,gymnasiums,apparel,youth apparel,shirts,tee shirts,shorts,footwear,youth footwear,basketballs,standing,practicing,practice,dribbling,males,men,adults,training aids,agility trainers,cones,bleachers","standing,shorts,bleachers,men,basketball courts,tee shirts,footwear,youth apparel,youth footwear,apparel,practicing,athletes,gymnasiums,females,team sports,caucasian,adults,dribbling,young athletes,shirts"
Dicks Sporting Goods/wetransfer-64652e/01_g_mix_prac_18BBall_1129.JPG,"team sports,basketball,females,girls,young athletes,athletes,caucasian,1 person with others,basketball courts,gymnasiums,apparel,youth apparel,shirts,tee shirts,shorts,footwear,youth footwear,basketballs,practicing,practice,shooting,layup,bleachers,basketball hoops","youth apparel,youth footwear,caucasian,shorts,1 person with others,bleachers,apparel,basketball hoops,practicing,basketball courts,tee shirts,athletes,gymnasiums,footwear,young athletes,shirts,females,team sports"
Dicks Sporting Goods/wetransfer-64652e/01_g_mix_prac_18BBall_1136.JPG,"team sports,basketball,females,girls,young athletes,athletes,caucasian,1 person with others,basketball courts,gymnasiums,apparel,youth apparel,shirts,tee shirts,shorts,footwear,youth footwear,basketballs,practicing,practice,shooting,layup,males,men,adults,basketball hoops","shorts,1 person with others,men,basketball courts,tee shirts,footwear,youth apparel,youth footwear,apparel,basketball hoops,practicing,athletes,gymnasiums,females,team sports,caucasian,adults,young athletes,shirts"
Dicks Sporting Goods/wetransfer-64652e/01_g_mix_prac_18BBall_1265.JPG,"team sports,basketball,females,girls,young athletes,athletes,caucasian,medium group,6-9 people,basketball courts,gymnasiums,apparel,youth apparel,shirts,tee shirts,shorts,footwear,youth footwear,accessories,headbands,sitting,practicing,practice,bleachers","shorts,bleachers,basketball courts,tee shirts,footwear,sitting,6-9 people,youth apparel,youth footwear,apparel,practicing,athletes,headbands,gymnasiums,accessories,females,team sports,caucasian,medium group,young athletes,shirts"
Dicks Sporting Goods/wetransfer-64652e/01_g_mix_prac_18BBall_1389.JPG,"team sports,basketball,females,girls,young athletes,athletes,caucasian,1 person with others,basketball courts,gymnasiums,apparel,youth apparel,shirts,tee shirts,shorts,footwear,youth footwear,accessories,headbands,basketballs,practicing,practice,shooting,jump shot","youth apparel,youth footwear,caucasian,shorts,1 person with others,apparel,practicing,basketball courts,tee shirts,athletes,headbands,gymnasiums,footwear,young athletes,shirts,accessories,females,team sports"
Dicks Sporting Goods/wetransfer-64652e/01_g_mix_prac_18BBall_1402.JPG,"team sports,basketball,females,girls,young athletes,athletes,caucasian,medium group,6-9 people,basketball courts,gymnasiums,apparel,youth apparel,shirts,tee shirts,shorts,footwear,youth footwear,accessories,headbands,basketballs,smiling,practicing,practice,standing,bleachers","standing,shorts,bleachers,basketball courts,tee shirts,footwear,6-9 people,youth apparel,youth footwear,apparel,practicing,athletes,headbands,gymnasiums,accessories,females,team sports,caucasian,smiling,medium group,young athletes,shirts"
Dicks Sporting Goods/wetransfer-64652e/01_g_mix_prac_18BBall_1442.JPG,"team sports,basketball,females,girls,young athletes,athletes,caucasian,1 person with others,basketball courts,gymnasiums,apparel,youth apparel,shirts,tee shirts,shorts,footwear,youth footwear,basketballs,practicing,practice,shooting,layup,bleachers,basketball hoops","youth apparel,youth footwear,caucasian,shorts,1 person with others,bleachers,apparel,basketball hoops,practicing,basketball courts,tee shirts,athletes,gymnasiums,footwear,young athletes,shirts,females,team sports"
Dicks Sporting Goods/wetransfer-64652e/01_g_mix_prac_18BBall_1550.JPG,"team sports,basketball,females,girls,young athletes,athletes,caucasian,large group,10+ people,basketball courts,gymnasiums,apparel,youth apparel,shirts,tee shirts,shorts,footwear,youth footwear,accessories,headbands,basketballs,standing,practicing,practice,bleachers","standing,shorts,bleachers,basketball courts,tee shirts,footwear,youth apparel,youth footwear,apparel,practicing,athletes,headbands,gymnasiums,accessories,females,team sports,caucasian,young athletes,shirts"
Dicks Sporting Goods/wetransfer-64652e/01_g_mix_prac_18BBall_1552.JPG,"team sports,basketball,females,girls,young athletes,athletes,caucasian,large group,10+ people,basketball courts,gymnasiums,apparel,youth apparel,shirts,tee shirts,shorts,footwear,youth footwear,accessories,headbands,basketballs,standing,practicing,practice,dribbling,bleachers,basketball hoops","standing,shorts,bleachers,basketball courts,tee shirts,footwear,youth apparel,youth footwear,apparel,basketball hoops,practicing,athletes,headbands,gymnasiums,accessories,females,team sports,caucasian,dribbling,young athletes,shirts"
Dicks Sporting Goods/wetransfer-64652e/01_g_mix_prac_18BBall_1553.JPG,"team sports,basketball,females,girls,young athletes,athletes,caucasian,large group,10+ people,basketball courts,gymnasiums,apparel,youth apparel,shirts,tee shirts,shorts,footwear,youth footwear,accessories,headbands,basketballs,standing,practicing,practice,dribbling,males,men,adults,bleachers,basketball hoops","standing,shorts,bleachers,men,basketball courts,tee shirts,footwear,youth apparel,youth footwear,apparel,basketball hoops,practicing,athletes,headbands,gymnasiums,accessories,females,team sports,caucasian,adults,dribbling,young athletes,shirts"
Dicks Sporting Goods/wetransfer-64652e/01_g_mix_prac_18BBall_1557.JPG,"team sports,basketball,females,girls,young athletes,athletes,caucasian,medium group,6-9 people,basketball courts,gymnasiums,apparel,youth apparel,shirts,tee shirts,shorts,footwear,youth footwear,basketballs,standing,practicing,practice,dribbling,basketball hoops","standing,shorts,basketball courts,tee shirts,footwear,6-9 people,youth apparel,youth footwear,apparel,basketball hoops,practicing,athletes,gymnasiums,females,team sports,caucasian,medium group,dribbling,young athletes,shirts"
Dicks Sporting Goods/wetransfer-64652e/01_g_mix_prac_18BBall_1682.JPG,"team sports,basketball,females,girls,young athletes,athletes,caucasian,medium group,6-9 people,basketball courts,gymnasiums,apparel,youth apparel,shirts,tee shirts,shorts,footwear,youth footwear,accessories,headbands,basketballs,standing,practicing,practice,dribbling,males,men,adults,training aids,agility trainers,cones,bleachers","standing,shorts,bleachers,men,basketball courts,tee shirts,footwear,6-9 people,youth apparel,youth footwear,apparel,practicing,athletes,headbands,gymnasiums,accessories,females,team sports,caucasian,adults,medium group,dribbling,young athletes,shirts"
Dicks Sporting Goods/wetransfer-64652e/01_g_mix_prac_18BBall_1686.JPG,"team sports,basketball,females,girls,young athletes,athletes,caucasian,medium group,6-9 people,basketball courts,gymnasiums,apparel,youth apparel,shirts,tee shirts,shorts,footwear,youth footwear,accessories,headbands,basketballs,standing,practicing,practice,dribbling,training aids,agility trainers,cones,bleachers","standing,shorts,bleachers,basketball courts,tee shirts,footwear,6-9 people,youth apparel,youth footwear,apparel,practicing,athletes,headbands,gymnasiums,accessories,females,team sports,caucasian,medium group,dribbling,young athletes,shirts"
Dicks Sporting Goods/wetransfer-64652e/01_g_mix_prac_18BBall_1717.JPG,"team sports,basketball,females,girls,young athletes,athletes,caucasian,medium group,6-9 people,basketball courts,gymnasiums,apparel,youth apparel,shirts,tee shirts,shorts,accessories,headbands,basketballs,standing,practicing,practice,waiting,listening","youth apparel,standing,caucasian,shorts,apparel,practicing,medium group,basketball courts,tee shirts,athletes,headbands,gymnasiums,accessories,young athletes,shirts,6-9 people,females,team sports"
Dicks Sporting Goods/wetransfer-64652e/01_g_mix_prac_18BBall_1718.JPG,"team sports,basketball,females,girls,young athletes,athletes,caucasian,large group,10+ people,basketball courts,gymnasiums,apparel,youth apparel,shirts,tee shirts,shorts,accessories,headbands,basketballs,standing,practicing,practice,waiting,listening","youth apparel,standing,caucasian,shorts,apparel,practicing,basketball courts,tee shirts,athletes,headbands,gymnasiums,young athletes,shirts,accessories,females,team sports"
Dicks Sporting Goods/wetransfer-64652e/01_g_mix_prac_18BBall_1719.JPG,"team sports,basketball,females,girls,young athletes,athletes,caucasian,medium group,6-9 people,basketball courts,gymnasiums,apparel,youth apparel,shirts,tee shirts,shorts,footwear,youth footwear,accessories,headbands,basketballs,standing,practicing,practice,waiting,listening","standing,shorts,basketball courts,tee shirts,footwear,6-9 people,youth apparel,youth footwear,apparel,practicing,athletes,headbands,gymnasiums,accessories,females,team sports,caucasian,medium group,young athletes,shirts"
Dicks Sporting Goods/wetransfer-64652e/01_g_mix_prac_18BBall_1745.JPG,"team sports,basketball,females,girls,young athletes,athletes,caucasian,1 person with others,basketball courts,gymnasiums,apparel,youth apparel,shirts,tee shirts,shorts,footwear,youth footwear,basketballs,standing,sitting,practicing,practice,dribbling,training aids,agility trainers,cones,bleachers,basketball hoops","standing,shorts,1 person with others,bleachers,basketball courts,tee shirts,footwear,sitting,youth apparel,youth footwear,apparel,basketball hoops,practicing,athletes,gymnasiums,females,team sports,caucasian,dribbling,young athletes,shirts"
Dicks Sporting Goods/wetransfer-64652e/01_g_mix_prac_18BBall_1835.JPG,"team sports,basketball,females,girls,young athletes,athletes,caucasian,medium group,6-9 people,basketball courts,gymnasiums,apparel,youth apparel,shirts,tee shirts,shorts,footwear,youth footwear,basketballs,sitting,practicing,practice,bleachers,basketball hoops","shorts,bleachers,basketball courts,tee shirts,footwear,sitting,6-9 people,youth apparel,youth footwear,apparel,basketball hoops,practicing,athletes,gymnasiums,females,team sports,caucasian,medium group,young athletes,shirts"
Dicks Sporting Goods/wetransfer-64652e/01_g_mix_prac_18BBall_1930.JPG,"team sports,basketball,females,girls,young athletes,athletes,caucasian,medium group,6-9 people,basketball courts,gymnasiums,apparel,youth apparel,shirts,tee shirts,shorts,footwear,youth footwear,basketballs,practicing,practice,shooting,free throw,foul shot,bleachers,basketball hoops","shorts,bleachers,basketball courts,tee shirts,footwear,6-9 people,youth apparel,youth footwear,apparel,basketball hoops,practicing,athletes,gymnasiums,females,team sports,caucasian,medium group,young athletes,shirts"
Dicks Sporting Goods/wetransfer-64652e/01_g_mix_prac_18BBall_1949.JPG,"team sports,basketball,females,girls,young athletes,athletes,caucasian,medium group,6-9 people,basketball courts,gymnasiums,apparel,youth apparel,shirts,tee shirts,shorts,footwear,youth footwear,basketballs,sitting,practicing,practice,listening","youth apparel,youth footwear,caucasian,shorts,apparel,practicing,medium group,basketball courts,tee shirts,athletes,gymnasiums,footwear,young athletes,sitting,6-9 people,females,team sports,shirts"
Dicks Sporting Goods/wetransfer-64652e/01_g_mix_prac_18BBall_1954.JPG,"team sports,basketball,females,girls,young athletes,athletes,caucasian,medium group,6-9 people,basketball courts,gymnasiums,apparel,youth apparel,shirts,tee shirts,shorts,footwear,youth footwear,basketballs,sitting,practicing,practice,males,men,adults,listening,bleachers,basketball hoops","shorts,bleachers,men,basketball courts,tee shirts,footwear,sitting,6-9 people,youth apparel,youth footwear,apparel,basketball hoops,practicing,athletes,gymnasiums,females,team sports,caucasian,adults,medium group,young athletes,shirts"
Dicks Sporting Goods/wetransfer-64652e/02_b_mix_prac_18BBall_0032.JPG,"team sports,basketball,gymnasiums,basketball courts,young athletes,children,youths,males,boys,athletes,basketballs,bleachers,practicing,practice,shooting,small group,3-5 people,apparel,youth apparel,shirts,tee shirts,shorts","youth apparel,shorts,apparel,bleachers,practicing,basketball courts,tee shirts,athletes,small group,gymnasiums,3-5 people,young athletes,shirts,children,team sports"
Dicks Sporting Goods/wetransfer-64652e/02_b_mix_prac_18BBall_0044.JPG,"team sports,basketball,gymnasiums,basketball courts,young athletes,children,youths,males,boys,athletes,basketballs,basketball hoops,bleachers,practicing,practice,shooting,1 person with others,apparel,youth apparel,footwear,youth footwear,shirts,tee shirts,shorts","youth footwear,youth apparel,shorts,apparel,1 person with others,basketball hoops,bleachers,practicing,basketball courts,tee shirts,athletes,gymnasiums,footwear,young athletes,shirts,children,team sports"
Dicks Sporting Goods/wetransfer-64652e/02_b_mix_prac_18BBall_0085.JPG,"team sports,basketball,gymnasiums,basketball courts,young athletes,children,youths,males,boys,athletes,basketballs,basketball hoops,bleachers,practicing,practice,shooting,standing,large group,10+ people,apparel,youth apparel,footwear,youth footwear,shirts,tee shirts,shorts","youth apparel,standing,youth footwear,shorts,bleachers,apparel,basketball hoops,practicing,basketball courts,tee shirts,athletes,gymnasiums,footwear,young athletes,shirts,children,team sports"
Dicks Sporting Goods/wetransfer-64652e/02_b_mix_prac_18BBall_0127.JPG,"team sports,basketball,gymnasiums,basketball courts,young athletes,children,youths,males,boys,athletes,basketballs,basketball hoops,practicing,practice,shooting,standing,large group,10+ people,apparel,youth apparel,footwear,youth footwear,shirts,tee shirts,shorts","youth apparel,standing,youth footwear,shorts,apparel,basketball hoops,practicing,basketball courts,tee shirts,athletes,gymnasiums,footwear,young athletes,shirts,children,team sports"
Dicks Sporting Goods/wetransfer-64652e/02_b_mix_prac_18BBall_0158.JPG,"team sports,basketball,gymnasiums,basketball courts,young athletes,children,youths,males,boys,athletes,basketball hoops,bleachers,practicing,practice,stretching,large group,10+ people,apparel,youth apparel,footwear,youth footwear,shirts,tee shirts,shorts,accessories,headbands","youth apparel,youth footwear,shorts,bleachers,apparel,basketball hoops,practicing,basketball courts,tee shirts,athletes,headbands,gymnasiums,footwear,young athletes,shirts,accessories,children,team sports"
Dicks Sporting Goods/wetransfer-64652e/02_b_mix_prac_18BBall_0159.JPG,"team sports,basketball,gymnasiums,basketball courts,young athletes,children,youths,males,boys,females,girls,athletes,practicing,practice,stretching,large group,10+ people,apparel,youth apparel,footwear,youth footwear,shorts,accessories,headbands,shirts,tank tops","tank tops,youth apparel,youth footwear,shorts,apparel,practicing,basketball courts,athletes,headbands,gymnasiums,footwear,young athletes,shirts,accessories,females,children,team sports"
Dicks Sporting Goods/wetransfer-64652e/02_b_mix_prac_18BBall_0161.JPG,"team sports,basketball,gymnasiums,basketball courts,young athletes,children,youths,males,boys,females,girls,athletes,practicing,practice,stretching,large group,10+ people,apparel,youth apparel,footwear,youth footwear,shirts,tee shirts,shorts,accessories,headbands,tank tops","tank tops,youth apparel,youth footwear,shorts,apparel,practicing,basketball courts,tee shirts,athletes,headbands,gymnasiums,footwear,young athletes,shirts,accessories,females,children,team sports"
Dicks Sporting Goods/wetransfer-64652e/02_b_mix_prac_18BBall_0169.JPG,"team sports,basketball,gymnasiums,basketball courts,young athletes,children,youths,males,boys,men,coaches,athletes,basketballs,bleachers,practicing,practice,standing,coaching,listening,large group,10+ people,apparel,youth apparel,shirts,tee shirts,shorts,men's apparel","youth apparel,standing,men,shorts,bleachers,apparel,practicing,basketball courts,tee shirts,athletes,gymnasiums,men's apparel,young athletes,shirts,children,team sports"
Dicks Sporting Goods/wetransfer-64652e/02_b_mix_prac_18BBall_0174.JPG,"team sports,basketball,gymnasiums,basketball courts,young athletes,children,youths,males,boys,athletes,basketballs,practicing,practice,standing,dribbling,large group,10+ people,apparel,youth apparel,footwear,youth footwear,shirts,tee shirts,shorts","youth footwear,standing,youth apparel,shorts,apparel,practicing,basketball courts,dribbling,tee shirts,athletes,gymnasiums,footwear,young athletes,shirts,children,team sports"
Dicks Sporting Goods/wetransfer-64652e/02_b_mix_prac_18BBall_0181.JPG,"team sports,basketball,gymnasiums,basketball courts,young athletes,children,youths,males,boys,men,coaches,athletes,basketballs,practicing,practice,standing,coaching,listening,dribbling,large group,10+ people,apparel,youth apparel,footwear,youth footwear,shirts,tee shirts,shorts,men's apparel","youth apparel,standing,men,shorts,youth footwear,apparel,practicing,basketball courts,tee shirts,dribbling,athletes,gymnasiums,footwear,men's apparel,young athletes,shirts,children,team sports"
Dicks Sporting Goods/wetransfer-64652e/02_b_mix_prac_18BBall_0192.JPG,"team sports,basketball,gymnasiums,basketball courts,young athletes,children,youths,males,boys,athletes,basketballs,bleachers,practicing,practice,standing,dribbling,medium group,6-9 people,apparel,youth apparel,footwear,youth footwear,shirts,tee shirts,shorts","standing,shorts,bleachers,basketball courts,tee shirts,footwear,6-9 people,youth apparel,youth footwear,apparel,practicing,athletes,gymnasiums,children,team sports,medium group,dribbling,young athletes,shirts"
Dicks Sporting Goods/wetransfer-64652e/02_b_mix_prac_18BBall_0194.JPG,"team sports,basketball,gymnasiums,basketball courts,young athletes,children,youths,males,boys,men,coaches,athletes,basketballs,practicing,practice,standing,coaching,listening,dribbling,medium group,6-9 people,apparel,youth apparel,footwear,youth footwear,shirts,tee shirts,shorts,men's apparel","standing,shorts,men,basketball courts,tee shirts,footwear,men's apparel,6-9 people,youth apparel,youth footwear,apparel,practicing,athletes,gymnasiums,children,team sports,medium group,dribbling,young athletes,shirts"
Dicks Sporting Goods/wetransfer-64652e/02_b_mix_prac_18BBall_0196.JPG,"team sports,basketball,gymnasiums,basketball courts,young athletes,children,youths,males,boys,females,girls,athletes,basketballs,practicing,practice,standing,dribbling,medium group,6-9 people,apparel,youth apparel,footwear,youth footwear,shirts,tee shirts,shorts","standing,shorts,basketball courts,tee shirts,footwear,6-9 people,youth apparel,youth footwear,apparel,practicing,athletes,gymnasiums,females,children,team sports,medium group,dribbling,young athletes,shirts"
Dicks Sporting Goods/wetransfer-64652e/02_b_mix_prac_18BBall_0198.JPG,"team sports,basketball,gymnasiums,basketball courts,young athletes,children,youths,males,boys,athletes,basketballs,bleachers,practicing,practice,standing,dribbling,medium group,6-9 people,apparel,youth apparel,footwear,youth footwear,shirts,tee shirts,shorts","standing,shorts,bleachers,basketball courts,tee shirts,footwear,6-9 people,youth apparel,youth footwear,apparel,practicing,athletes,gymnasiums,children,team sports,medium group,dribbling,young athletes,shirts"
Dicks Sporting Goods/wetransfer-64652e/02_b_mix_prac_18BBall_0208.JPG,"team sports,basketball,gymnasiums,basketball courts,young athletes,children,youths,males,boys,athletes,basketballs,practicing,practice,dribbling,2 people with others,apparel,youth apparel,footwear,youth footwear,shirts,tee shirts,shorts,tank tops","tank tops,youth footwear,youth apparel,shorts,apparel,practicing,basketball courts,dribbling,tee shirts,athletes,gymnasiums,footwear,young athletes,shirts,children,team sports"
Dicks Sporting Goods/wetransfer-64652e/02_b_mix_prac_18BBall_0211.JPG,"team sports,basketball,gymnasiums,basketball courts,young athletes,children,youths,males,boys,men,coaches,athletes,basketballs,practicing,practice,standing,coaching,listening,dribbling,large group,10+ people,apparel,youth apparel,footwear,youth footwear,shirts,tee shirts,shorts,men's apparel,tank tops","tank tops,standing,shorts,men,basketball courts,tee shirts,footwear,men's apparel,youth apparel,youth footwear,apparel,practicing,athletes,gymnasiums,children,team sports,dribbling,young athletes,shirts"
Dicks Sporting Goods/wetransfer-64652e/02_b_mix_prac_18BBall_0212.JPG,"team sports,basketball,gymnasiums,basketball courts,young athletes,children,youths,males,boys,men,coaches,athletes,basketballs,practicing,practice,standing,coaching,listening,dribbling,large group,10+ people,apparel,youth apparel,footwear,youth footwear,shirts,tee shirts,shorts,men's apparel,tank tops","tank tops,standing,shorts,men,basketball courts,tee shirts,footwear,men's apparel,youth apparel,youth footwear,apparel,practicing,athletes,gymnasiums,children,team sports,dribbling,young athletes,shirts"
Dicks Sporting Goods/wetransfer-64652e/02_b_mix_prac_18BBall_0216.JPG,"team sports,basketball,gymnasiums,basketball courts,young athletes,children,youths,males,boys,females,girls,men,coaches,athletes,basketballs,practicing,practice,standing,coaching,listening,dribbling,large group,10+ people,apparel,youth apparel,footwear,youth footwear,shirts,tee shirts,shorts,men's apparel,tank tops","tank tops,standing,shorts,men,basketball courts,tee shirts,footwear,men's apparel,youth apparel,youth footwear,apparel,practicing,athletes,gymnasiums,females,children,team sports,dribbling,young athletes,shirts"
Dicks Sporting Goods/wetransfer-64652e/02_b_mix_prac_18BBall_0233.JPG,"team sports,basketball,gymnasiums,basketball courts,young athletes,children,youths,males,boys,athletes,basketballs,bleachers,practicing,practice,dribbling,2 people with others,apparel,youth apparel,footwear,youth footwear,shirts,tee shirts,shorts","youth footwear,youth apparel,shorts,apparel,bleachers,practicing,basketball courts,dribbling,tee shirts,athletes,gymnasiums,footwear,young athletes,shirts,children,team sports"
Dicks Sporting Goods/wetransfer-64652e/02_b_mix_prac_18BBall_0260.JPG,"team sports,basketball,gymnasiums,basketball courts,young athletes,children,youths,males,boys,athletes,basketballs,basketball hoops,bleachers,practicing,practice,dribbling,medium group,6-9 people,apparel,youth apparel,footwear,youth footwear,shirts,tee shirts,shorts","shorts,bleachers,basketball courts,tee shirts,footwear,6-9 people,youth apparel,youth footwear,apparel,basketball hoops,practicing,athletes,gymnasiums,children,team sports,medium group,dribbling,young athletes,shirts"
Dicks Sporting Goods/wetransfer-64652e/02_b_mix_prac_18BBall_0264.JPG,"team sports,basketball,gymnasiums,basketball courts,young athletes,children,youths,males,boys,athletes,basketballs,basketball hoops,bleachers,practicing,practice,dribbling,medium group,6-9 people,apparel,youth apparel,footwear,youth footwear,shirts,tee shirts,shorts","shorts,bleachers,basketball courts,tee shirts,footwear,6-9 people,youth apparel,youth footwear,apparel,basketball hoops,practicing,athletes,gymnasiums,children,team sports,medium group,dribbling,young athletes,shirts"
Dicks Sporting Goods/wetransfer-64652e/02_b_mix_prac_18BBall_0265.JPG,"team sports,basketball,gymnasiums,basketball courts,young athletes,children,youths,males,boys,athletes,basketballs,bleachers,practicing,practice,dribbling,medium group,6-9 people,apparel,youth apparel,footwear,youth footwear,shirts,tee shirts,shorts","youth footwear,youth apparel,shorts,apparel,bleachers,practicing,medium group,basketball courts,dribbling,tee shirts,athletes,gymnasiums,footwear,young athletes,shirts,6-9 people,children,team sports"
Dicks Sporting Goods/wetransfer-64652e/02_b_mix_prac_18BBall_0315.JPG,"team sports,basketball,gymnasiums,basketball courts,young athletes,children,youths,males,boys,athletes,basketballs,practicing,practice,dribbling,2 people with others,apparel,youth apparel,shirts,tee shirts,shorts","youth apparel,shorts,apparel,practicing,basketball courts,dribbling,tee shirts,athletes,gymnasiums,young athletes,shirts,children,team sports"
Dicks Sporting Goods/wetransfer-64652e/02_b_mix_prac_18BBall_0317.JPG,"team sports,basketball,gymnasiums,basketball courts,young athletes,children,youths,males,boys,females,girls,athletes,basketballs,practicing,practice,dribbling,2 people with others,apparel,youth apparel,footwear,youth footwear,shirts,tee shirts,shorts","youth footwear,youth apparel,shorts,apparel,practicing,basketball courts,dribbling,tee shirts,athletes,gymnasiums,footwear,young athletes,shirts,females,children,team sports"
Dicks Sporting Goods/wetransfer-64652e/02_b_mix_prac_18BBall_0318.JPG,"team sports,basketball,gymnasiums,basketball courts,young athletes,children,youths,males,boys,females,girls,athletes,basketballs,practicing,practice,dribbling,medium group,6-9 people,apparel,youth apparel,footwear,youth footwear,shirts,tee shirts,shorts","youth footwear,youth apparel,shorts,apparel,practicing,medium group,basketball courts,dribbling,tee shirts,athletes,gymnasiums,footwear,young athletes,shirts,6-9 people,females,children,team sports"
Dicks Sporting Goods/wetransfer-64652e/02_b_mix_prac_18BBall_0319.JPG,"team sports,basketball,gymnasiums,basketball courts,young athletes,children,youths,males,boys,females,girls,athletes,basketballs,practicing,practice,dribbling,2 people with others,apparel,youth apparel,footwear,youth footwear,shirts,tee shirts,shorts,accessories,headbands","youth apparel,youth footwear,shorts,apparel,practicing,basketball courts,tee shirts,dribbling,athletes,headbands,gymnasiums,footwear,young athletes,shirts,accessories,females,children,team sports"
Dicks Sporting Goods/wetransfer-64652e/02_b_mix_prac_18BBall_0320.JPG,"team sports,basketball,gymnasiums,basketball courts,young athletes,children,youths,males,boys,females,girls,athletes,basketballs,practicing,practice,dribbling,2 people with others,apparel,youth apparel,footwear,youth footwear,shirts,tee shirts,shorts,accessories,headbands","youth apparel,youth footwear,shorts,apparel,practicing,basketball courts,tee shirts,dribbling,athletes,headbands,gymnasiums,footwear,young athletes,shirts,accessories,females,children,team sports"
Dicks Sporting Goods/wetransfer-64652e/02_b_mix_prac_18BBall_0322.JPG,"team sports,basketball,gymnasiums,basketball courts,young athletes,children,youths,males,boys,females,girls,athletes,basketballs,practicing,practice,dribbling,2 people with others,apparel,youth apparel,footwear,youth footwear,shirts,tee shirts,shorts,accessories,headbands","youth apparel,youth footwear,shorts,apparel,practicing,basketball courts,tee shirts,dribbling,athletes,headbands,gymnasiums,footwear,young athletes,shirts,accessories,females,children,team sports"
Dicks Sporting Goods/wetransfer-64652e/02_b_mix_prac_18BBall_0344.JPG,"team sports,basketball,gymnasiums,basketball courts,young athletes,children,youths,males,boys,athletes,basketballs,bleachers,practicing,practice,dribbling,2 people with others,apparel,youth apparel,footwear,youth footwear,shirts,tee shirts,shorts","youth footwear,youth apparel,shorts,apparel,bleachers,practicing,basketball courts,dribbling,tee shirts,athletes,gymnasiums,footwear,young athletes,shirts,children,team sports"
Dicks Sporting Goods/wetransfer-64652e/02_b_mix_prac_18BBall_0360.JPG,"team sports,basketball,gymnasiums,basketball courts,young athletes,children,youths,males,boys,men,coaches,athletes,practicing,practice,coaching,listening,small group,3-5 people,apparel,youth apparel,men's apparel","youth apparel,men,apparel,practicing,basketball courts,athletes,small group,gymnasiums,men's apparel,3-5 people,young athletes,children,team sports"
Dicks Sporting Goods/wetransfer-64652e/02_b_mix_prac_18BBall_0373.JPG,"team sports,basketball,gymnasiums,basketball courts,young athletes,children,youths,males,boys,athletes,basketballs,practicing,practice,standing,dribbling,medium group,6-9 people,apparel,youth apparel,shirts,tee shirts,shorts,accessories,headbands,tank tops","tank tops,standing,shorts,basketball courts,tee shirts,6-9 people,youth apparel,apparel,practicing,athletes,headbands,gymnasiums,accessories,children,team sports,medium group,dribbling,young athletes,shirts"
Dicks Sporting Goods/wetransfer-64652e/02_b_mix_prac_18BBall_0374.JPG,"team sports,basketball,gymnasiums,basketball courts,young athletes,children,youths,males,boys,athletes,basketballs,practicing,practice,standing,dribbling,medium group,6-9 people,apparel,youth apparel,footwear,youth footwear,shirts,tee shirts,shorts,accessories,headbands,tank tops","tank tops,standing,shorts,basketball courts,tee shirts,footwear,6-9 people,youth apparel,youth footwear,apparel,practicing,athletes,headbands,gymnasiums,accessories,children,team sports,medium group,dribbling,young athletes,shirts"
